month,agent,pw_i,pc_i,vi,ci_hat,T_zi,zr,P,si,r
140,60,1.0,0.38,21591.311008142566,17224.75090871109,0.0,0.0,140.90145896548236,24164.896367756563,0.03521051987878136
141,60,1.0,0.4,21636.972273017862,16109.930911837711,0.0,0.0,141.32918228429492,28680.699909009643,0.03521051987878136
142,60,1.0,0.38,21678.013792193375,17578.493492618814,0.0,0.0,141.43140369693066,30440.964420129923,0.03521051987878136
143,60,1.0,0.36,21710.857073391617,20293.976280086616,0.0,0.0,141.73320642156472,32650.359810687307,0.03521051987878136
144,60,1.0,0.34,21781.96916029182,20011.510851711577,0.0,0.0,142.57723934973987,34991.64738940026,0.03521051987878136
145,60,1.0,0.36,21820.6387986626,19682.801656537646,0.0,0.0,142.79356492264895,37914.46564357083,0.03521051987878136
146,60,1.0,0.4,21892.335867022473,19531.69442244558,0.0,0.0,144.21662884387393,38754.579188560885,0.03521051987878136
147,60,1.0,0.44,22005.29551807395,21799.4507935655,0.0,0.0,144.370523902357,36270.94280698427,0.03521051987878136
148,60,1.0,0.48,22052.56940170452,24180.628537989516,0.0,0.0,144.98362841092887,32668.2377700916,0.03521051987878136
149,60,1.0,0.5,22073.86470426651,25667.901105071975,0.0,0.0,145.4032460634418,54870.07565558709,0.03521051987878136
150,60,1.0,0.54,22109.47512293137,0.0,0.0,0.0,145.8346732196419,38754.12541689149,0.03521051987878136
151,60,1.0,0.5,22137.777964029232,38754.12541689149,0.0,0.0,146.02606674274926,28031.158073005725,0.03521051987878136
152,60,0.0,0.44,22149.503789622624,32906.14208570238,0.0,0.0,146.1224892137606,25277.001649502832,0.03521051987878136
153,60,1.0,0.5,22155.67427124916,25277.001649502832,0.0,0.0,146.24219920305885,17491.562181177927,0.03521051987878136
154,60,1.0,0.54,22216.65462518857,13743.370285211227,0.0,0.0,146.88023919840901,19951.189222223747,0.03521051987878136
155,60,1.0,0.6,22254.80060097936,19951.189222223747,0.0,0.0,147.74678529580547,19309.221430626632,0.03521051987878136
156,60,1.0,0.54,22251.04126171761,22667.34689682257,0.0,0.0,147.62714048745173,16582.687336068324,0.03521051987878136
157,60,1.0,0.5,22252.1347529228,24874.031004102486,0.0,0.0,147.6387329090543,17950.232491755836,0.03521051987878136
158,60,0.0,0.48,22250.395452874996,21072.01205553946,0.0,0.0,147.57977257496975,20304.299508151522,0.03521051987878136
159,60,1.0,0.6,22235.93889812682,20304.299508151522,0.0,0.0,147.41079180912618,13149.446103108085,0.03521051987878136
160,60,0.0,0.7,22244.045807469418,12137.950249022846,0.0,0.0,147.53078767042786,14320.983992286838,0.03521051987878136
161,60,1.0,0.64,22289.534635106276,21481.47598843026,0.0,0.0,148.06264232947507,5967.948561173314,0.03521051987878136
162,60,0.0,0.7,22303.075519336533,13925.213309404407,0.0,0.0,148.29228970336223,10513.907362635062,0.03521051987878136
163,60,1.0,0.6,22321.46895563687,18691.39086690678,0.0,0.0,148.82096405134251,4778.488416030121,0.03521051987878136
164,60,1.0,0.54,22293.4710129728,11149.806304070285,0.0,0.0,148.69405199772098,10738.262308999581,0.03521051987878136
165,60,1.0,0.6,22275.986350190553,16107.39346349937,0.0,0.0,148.56715197298243,15171.084955311133,0.03521051987878136
166,60,0.0,0.54,22252.018672169324,17809.534512756552,0.0,0.0,148.1264569194395,14793.60643282378,0.03521051987878136
167,60,1.0,0.6,22229.13190263747,22190.409649235666,0.0,0.0,147.93420040430067,9568.546519516116,0.03521051987878136
168,60,1.0,0.7,22263.49850346705,11232.641566388487,0.0,0.0,148.14737348278518,12685.248314404551,0.03521051987878136
169,60,1.0,0.6,22250.45096132616,19027.872471606825,0.0,0.0,148.06577296091348,10437.4034496323,0.03521051987878136
170,60,0.0,0.54,22245.26454506447,24353.941382475372,0.0,0.0,147.9577357423662,12833.981758243855,0.03521051987878136
171,60,1.0,0.5,22229.658232774076,19250.972637365783,0.0,0.0,147.94166275726255,8005.890881086101,0.03521051987878136
172,60,1.0,0.6,22182.669176378473,9398.21972997064,0.0,0.0,147.93203481761302,15032.110520120545,0.03521051987878136
173,60,1.0,0.64,22185.81233568348,15032.110520120545,0.0,0.0,147.93297221678597,14937.369879792299,0.03521051987878136
174,60,1.0,0.6,22222.54930531782,22406.05481968845,0.0,0.0,147.98654657675135,13052.974585709486,0.03521051987878136
175,60,1.0,0.54,22239.601476050382,23205.288152372425,0.0,0.0,148.05895880487608,13943.0017292409,0.03521051987878136
176,60,1.0,0.5,22240.17352412982,20914.502593861343,0.0,0.0,148.07631574921396,16727.804646660396,0.03521051987878136
177,60,1.0,0.44,22236.569694051057,19636.9880634709,0.0,0.0,148.0437851078116,19700.383346339666,0.03521051987878136
178,60,1.0,0.4,22141.173719903843,19700.383346339666,0.0,0.0,146.76205423167482,22975.553806493634,0.03521051987878136
179,60,1.0,0.44,21951.888189504472,18052.22084795928,0.0,0.0,145.27052727528698,26779.927138785108,0.03521051987878136
180,60,1.0,0.5,21806.834280121348,17853.284759190075,0.0,0.0,142.70561606433506,26510.00435219813,0.03521051987878136
181,60,1.0,0.54,21777.732100398076,20829.28913386996,0.0,0.0,140.92377869832316,24211.683329961423,0.03521051987878136
182,60,1.0,0.54,21596.7764546234,24211.683329961423,0.0,0.0,138.6955605978515,20642.703998376426,0.03521051987878136
183,60,1.0,0.52,21559.65116547395,24232.73947635494,0.0,0.0,138.2518614699444,19174.803401486308,0.03521051987878136
184,60,1.0,0.5,21527.726186659194,22509.551819136104,0.0,0.0,137.18376567991328,19299.15564277126,0.03521051987878136
185,60,1.0,0.48,21520.515522076577,20907.418613002203,0.0,0.0,136.95602021525258,20515.482665258307,0.03521051987878136
186,60,1.0,0.5,21489.838290538366,20515.482665258307,0.0,0.0,136.6512141641838,21620.695728529005,0.03521051987878136
187,60,0.0,0.52,21466.991640787357,19957.565287872923,0.0,0.0,136.4558999903151,21163.146109964146,0.03521051987878136
188,60,1.0,0.6,21455.012114225265,21163.146109964146,0.0,0.0,136.36811876414288,12878.947870095393,0.03521051987878136
189,60,1.0,0.54,21528.321757398124,13952.193525936678,0.0,0.0,137.1404666431249,13595.80307792261,0.03521051987878136
190,60,1.0,0.5,21557.822012836677,20393.704616883915,0.0,0.0,137.96177049375538,35301.27794607124,0.03521051987878136
191,60,1.0,0.6,21571.467531565053,0.0,0.0,0.0,138.09662187260446,28441.611545263957,0.03521051987878136
192,60,1.0,0.64,21595.034390649886,28441.611545263957,0.0,0.0,138.28764365303792,20043.1197723217,0.03521051987878136
193,60,1.0,0.6,21664.53863375353,30064.679658482546,0.0,0.0,139.2355202472484,14806.038926273792,0.03521051987878136
194,60,0.0,0.56,21665.11791930763,26321.8469800423,0.0,0.0,139.30167633657155,14794.244391935663,0.03521051987878136
195,60,1.0,0.5,21706.403050335477,22191.366587903492,0.0,0.0,140.0284176495169,9061.849765405923,0.03521051987878136
196,60,0.0,0.54,21730.408608063884,11533.26333778936,0.0,0.0,140.29413736917158,15110.203719303487,0.03521051987878136
197,60,1.0,0.5,21700.162000530636,15110.203719303487,0.0,0.0,139.90330141493305,9641.337016554553,0.03521051987878136
198,60,1.0,0.6,21698.10040380585,11318.091280303172,0.0,0.0,139.84816695384572,15867.099105038444,0.03521051987878136
199,60,1.0,0.5,21704.51352959628,15867.099105038444,0.0,0.0,139.87377988559797,14667.269081635855,0.03521051987878136
200,60,1.0,0.44,21793.014183828298,22000.90362245378,0.0,0.0,140.53716830631973,18223.036835797735,0.03521051987878136
201,60,1.0,0.4,21888.968081081686,18223.036835797735,0.0,0.0,140.86100894595742,22015.99167283322,0.03521051987878136
202,60,1.0,0.44,21948.05023977545,17298.27917151182,0.0,0.0,140.88903533290275,26455.569456105986,0.03521051987878136
203,60,1.0,0.48,22003.76228788306,17637.04630407066,0.0,0.0,141.28164978989568,27246.612747463703,0.03521051987878136
204,60,1.0,0.5,22137.18556111121,21408.052873007196,0.0,0.0,142.87502846607143,25755.218861458005,0.03521051987878136
205,60,1.0,0.48,22165.403394188743,23774.048179807385,0.0,0.0,143.06304109397175,23810.277730738875,0.03521051987878136
206,60,1.0,0.44,22201.49251650175,23810.277730738875,0.0,0.0,143.88815999380154,24065.387792105717,0.03521051987878136
207,60,1.0,0.5,22254.755460828674,22214.20411578989,0.0,0.0,144.73773280076506,26221.607514163832,0.03521051987878136
208,60,1.0,0.54,22309.956093733985,20602.691618271583,0.0,0.0,144.75264401203324,24321.4244971945,0.03521051987878136
209,60,1.0,0.56,22352.221588561,24321.4244971945,0.0,0.0,145.1218323082136,21314.32054934583,0.03521051987878136
210,60,1.0,0.6,22366.97422164094,25021.1589057538,0.0,0.0,145.51910821666098,19472.292716081294,0.03521051987878136
211,60,1.0,0.56,22421.377014388694,24782.918002285285,0.0,0.0,146.80670519793654,17013.735223660737,0.03521051987878136
212,60,1.0,0.54,22457.007126820434,25520.6028354911,0.0,0.0,147.16969496896195,17184.938880376747,0.03521051987878136
213,60,1.0,0.5,22443.503746002792,21871.740393206772,0.0,0.0,147.08721557725679,18231.569144894067,0.03521051987878136
214,60,0.0,0.54,22439.29480568078,21402.27682226695,0.0,0.0,146.7949908224621,20542.656057496868,0.03521051987878136
215,60,1.0,0.6,22496.403876466793,20542.656057496868,0.0,0.0,147.56947937932063,12177.348333176928,0.03521051987878136
216,60,0.0,0.54,22526.864635004815,14295.148043294656,0.0,0.0,147.7226759798738,13837.66099376899,0.03521051987878136
217,60,1.0,0.5,22539.182728652322,20756.49149065348,0.0,0.0,147.8708758008026,8878.488976280125,0.03521051987878136
218,60,0.0,0.6,22566.894416550214,10422.574015633192,0.0,0.0,148.34754824644943,15916.599971458269,0.03521051987878136
219,60,1.0,0.5,22606.411297632058,15916.599971458269,0.0,0.0,148.47657359911273,8849.53988880693,0.03521051987878136
220,60,1.0,0.54,22669.615604738236,13274.309833210393,0.0,0.0,149.43417968579124,15987.687158325927,0.03521051987878136
221,60,1.0,0.6,22752.798755509582,15987.687158325927,0.0,0.0,150.23826852657137,17889.19886502126,0.03521051987878136
222,60,0.0,0.54,22800.668347095496,21000.363885024955,0.0,0.0,150.4129707222018,16329.56978224044,0.03521051987878136
223,60,1.0,0.5,22854.812573385017,24494.354673360656,0.0,0.0,150.98888127700727,9824.357331659117,0.03521051987878136
224,60,1.0,0.6,22852.051636535984,11532.941215425923,0.0,0.0,150.95707526491387,16587.035746445228,0.03521051987878136
225,60,1.0,0.54,22799.93420976605,16587.035746445228,0.0,0.0,150.78024054853168,15764.905307133624,0.03521051987878136
226,60,0.0,0.5,22774.650102746473,23647.357960700436,0.0,0.0,150.48470850046115,17601.205465426767,0.03521051987878136
227,60,1.0,0.6,22781.177875153775,20662.28467680534,0.0,0.0,150.49375025644395,11911.870378479744,0.03521051987878136
228,60,1.0,0.54,22795.053204046017,11911.870378479744,0.0,0.0,150.61956983513917,13818.478124448815,0.03521051987878136
229,60,0.0,0.5,22829.24025550575,20727.71718667322,0.0,0.0,150.68499166077362,16651.62355100848,0.03521051987878136
230,60,1.0,0.6,22854.59598674521,19547.558081618656,0.0,0.0,150.7724478879015,11143.928599484541,0.03521051987878136
231,60,1.0,0.7,22874.24345712315,11143.928599484541,0.0,0.0,150.94228176873526,13760.475093132143,0.03521051987878136
232,60,1.0,0.64,22916.84320017499,20640.71263969821,0.0,0.0,151.2190082784669,11128.258374049492,0.03521051987878136
233,60,1.0,0.6,22917.54437356264,25965.936206115493,0.0,0.0,151.33144946105344,12503.120863430951,0.03521051987878136
234,60,1.0,0.56,22948.65188652443,22227.77042387725,0.0,0.0,151.42504481948978,14124.780480801011,0.03521051987878136
235,60,1.0,0.5,22942.437412543855,21187.170721201517,0.0,0.0,151.40084554800234,16689.318098115156,0.03521051987878136
236,60,1.0,0.54,22943.817817490693,21240.95030669202,0.0,0.0,151.4179045183014,19708.74946269847,0.03521051987878136
237,60,1.0,0.6,22950.71669135159,19708.74946269847,0.0,0.0,151.4739851594521,19610.27434108419,0.03521051987878136
238,60,1.0,0.54,22951.895798124107,23020.756835185795,0.0,0.0,151.5430385807356,16889.352864560868,0.03521051987878136
239,60,0.0,0.5,22965.703447427833,25334.029296841298,0.0,0.0,151.79968411922385,18713.90011225625,0.03521051987878136
240,60,0.0,0.6,23027.202584245406,21968.491436126908,0.0,0.0,153.16206310194352,12173.488573066981,0.03521051987878136
1,61,0.9,0.55,20549.97990279534,0.0,0.0,0.0,136.06683050951844,0.0,
2,61,0.92,0.58,20422.41490996678,0.0,0.0,0.0,133.93967591809306,8640.454235777526,
3,61,1.0,0.6,20163.389480901777,12960.68135366629,0.0,0.0,133.03404255504137,13712.840288680682,
4,61,0.0,0.54,20117.49292906956,16097.682078016454,0.0,0.0,130.60132540144969,13668.912775242137,
5,61,1.0,0.6,19913.48645466993,20503.369162863204,0.0,0.0,126.97730370822292,8527.811934849191,
6,61,1.0,0.5,19770.591271486326,10010.909662649052,0.0,0.0,126.32425173600046,11440.24107212553,
7,61,0.0,0.48,19683.62935331884,17160.361608188294,0.0,0.0,123.61496337808495,15073.972671819083,
8,61,1.0,0.5,19413.858387026732,15073.972671819083,0.0,0.0,122.35126248693574,10317.36532487997,
9,61,1.0,0.6,19378.04726437397,9523.72183835074,0.0,0.0,119.48385283798243,14857.920405201432,
10,61,1.0,0.54,19195.032486903114,14857.920405201432,0.0,0.0,118.56054950311385,13450.956634207727,
11,61,1.0,0.6,19178.47466216962,20176.434951311592,0.0,0.0,117.18335819588916,14939.641301330881,
12,61,1.0,0.54,19167.327126461183,17537.839788518864,0.0,0.0,116.46032344237892,13701.735212836375,
13,61,1.0,0.5,19140.349201062505,20552.60281925456,0.0,0.0,115.98775277403197,15418.113998587007,0.03
14,61,0.0,0.54,19142.079378248174,17572.354493957337,0.0,0.0,116.15077967533907,17067.761127556034,0.03
15,61,1.0,0.5,19149.269836118092,17067.761127556034,0.0,0.0,116.56658824146663,9964.815433745562,0.03
16,61,1.0,0.6,19227.119130156032,11697.8268135274,0.0,0.0,117.52293403170022,14685.626458422586,0.03
17,61,1.0,0.5,19369.46284144627,14685.626458422586,0.0,0.0,119.17104144681873,34225.43503227852,0.03
18,61,1.0,0.52,19497.33618043133,0.0,0.0,0.0,119.38890113607714,53790.281425910456,0.03
19,61,0.0,0.48,19554.695319747432,0.0,0.0,0.0,120.49699232477916,35319.47111833969,0.03
20,61,1.0,0.5,19581.76938213641,38262.76037820133,0.0,0.0,121.08869595648348,21332.11864552399,0.03
21,61,1.0,0.54,19607.80737142824,19691.186442022143,0.0,0.0,121.84016184469417,20810.76778631763,0.03
22,61,0.0,0.6,19738.924496191732,20810.76778631763,0.0,0.0,122.02576686528911,19072.540548263078,0.03
23,61,1.0,0.5,19749.859598670533,22389.504121874048,0.0,0.0,123.55450840123083,9783.169428317478,0.03
24,61,1.0,0.44,19778.946538568023,14674.754142476215,0.0,0.0,125.69403037024743,30146.034475041335,0.03
25,61,1.0,0.5,19925.455373394056,0.0,0.0,0.0,126.47454159079658,29297.318910210164,0.03
26,61,1.0,0.44,19975.966472530603,22348.856311533415,0.0,0.0,128.57890425847802,49447.29044495516,0.03
27,61,1.0,0.5,19986.294042941627,0.0,0.0,0.0,129.9401767538174,39437.61960507785,0.03
28,61,1.0,0.44,20018.874462371285,30986.701118275454,0.0,0.0,131.55212477654297,29835.26656828988,0.03
29,61,1.0,0.4,20146.890024618224,29835.26656828988,0.0,0.0,133.0690514958096,27888.627695344057,0.03
30,61,1.0,0.38,20267.460751992454,21912.4931891989,0.0,0.0,134.90964580507386,29328.453765845785,0.03
31,61,1.0,0.4,20462.30580234013,19552.30251056386,0.0,0.0,137.11669302748766,30897.780912010498,0.03
32,61,0.0,0.44,20619.425196515705,18937.349591232243,0.0,0.0,138.71109245200572,31355.43909192844,0.03
33,61,1.0,0.5,20785.822385031763,20903.626061285628,0.0,0.0,139.78053226010712,20397.77668866019,0.03
34,61,1.0,0.6,20901.228846064296,16026.824541090149,0.0,0.0,141.37939633663711,20809.223391691085,0.03
35,61,1.0,0.54,20980.77004738395,20809.223391691085,0.0,0.0,142.8809679215779,16462.853574987716,0.03
36,61,1.0,0.5,20989.95357597395,24694.280362481575,0.0,0.0,143.13181147188888,17462.636469317775,0.03
37,61,1.0,0.48,21059.510399304243,20499.6167248513,0.0,0.0,144.0733471263935,19691.788392361035,0.03521051987878136
38,61,1.0,0.5,21074.05480549456,19691.788392361035,0.0,0.0,145.36601474692117,21675.962870757798,0.03521051987878136
39,61,1.0,0.48,21111.95238928613,20008.581111468735,0.0,0.0,145.82593038804887,21810.576354583493,0.03521051987878136
40,61,1.0,0.44,21127.755148856868,21810.576354583493,0.0,0.0,145.9135559405643,22395.941105810398,0.03521051987878136
41,61,1.0,0.4,21125.289624993962,20673.176405363443,0.0,0.0,145.88423456836307,24896.37006291696,0.03521051987878136
42,61,1.0,0.44,21137.302453756005,19561.433620863325,0.0,0.0,146.26742158956105,27749.619594531225,0.03521051987878136
43,61,1.0,0.5,21134.900380388954,18499.74639635415,0.0,0.0,146.23088556013056,27678.39333525147,0.03521051987878136
44,61,1.0,0.44,21120.078515498783,21747.309049126157,0.0,0.0,145.78862688675238,24283.960093568185,0.03521051987878136
45,61,1.0,0.5,21110.432957384342,24283.960093568185,0.0,0.0,145.66568058837248,25405.321661816473,0.03521051987878136
46,61,1.0,0.54,21135.452565033513,19961.324162855803,0.0,0.0,145.69643683662684,23245.530746618286,0.03521051987878136
47,61,0.0,0.5,21121.424139017927,23245.530746618286,0.0,0.0,145.3170940653685,20606.37767549157,0.03521051987878136
48,61,1.0,0.6,21104.0912766995,24190.095532098803,0.0,0.0,144.9036556365098,12985.22822787333,0.03521051987878136
49,61,1.0,0.5,21070.935082211014,12985.22822787333,0.0,0.0,144.76560414320002,14195.432718532014,0.03521051987878136
50,61,1.0,0.6,21070.38918620738,20568.907163241885,0.0,0.0,144.54365576417626,17311.181582075293,0.03521051987878136
51,61,1.0,0.54,21094.316698914037,17311.181582075293,0.0,0.0,144.74188047020115,15221.868281715182,0.03521051987878136
52,61,1.0,0.5,21109.89021953979,22832.802422572775,0.0,0.0,144.7646915551678,16793.473188001997,0.03521051987878136
53,61,1.0,0.48,21120.902861973085,19714.077220697996,0.0,0.0,144.9987863454564,19035.702140054906,0.03521051987878136
54,61,1.0,0.5,21102.30164929231,19035.702140054906,0.0,0.0,144.90027377246963,20939.75006024831,0.03521051987878136
55,61,1.0,0.48,21075.70052239882,19329.000055613822,0.0,0.0,144.70975308131085,21117.311825190616,0.03521051987878136
56,61,1.0,0.5,21025.46928421394,21117.311825190616,0.0,0.0,144.69683707681756,21863.931251179518,0.03521051987878136
57,61,1.0,0.48,20983.428272785393,20182.090385704167,0.0,0.0,143.29309801128886,21792.357830670946,0.03521051987878136
58,61,1.0,0.5,20954.548255722977,21792.357830670946,0.0,0.0,142.74998845895004,21820.20832572717,0.03521051987878136
59,61,1.0,0.48,20904.47014223384,20141.730762209696,0.0,0.0,142.498766538896,21482.335202008795,0.03521051987878136
60,61,1.0,0.5,20901.91097267372,21482.335202008795,0.0,0.0,142.4579394993473,22236.75374398706,0.03521051987878136
61,61,1.0,0.48,20901.75381454959,20526.23422521882,0.0,0.0,142.3774017386786,21286.793674776916,0.03521051987878136
62,61,0.0,0.5,20901.620033274397,21286.793674776916,0.0,0.0,142.26550894425236,21849.254176410406,0.03521051987878136
63,61,1.0,0.6,20888.946772830743,20168.542316686526,0.0,0.0,142.19485246052741,13195.68068021348,0.03521051987878136
64,61,1.0,0.54,20883.839502304985,13195.68068021348,0.0,0.0,142.15203707261256,13942.014859693805,0.03521051987878136
65,61,1.0,0.6,20891.8002604887,20913.022289540702,0.0,0.0,142.48878261185075,15839.97171022015,0.03521051987878136
66,61,1.0,0.54,20839.668750931465,18594.749398954093,0.0,0.0,141.84573839011298,14707.49774999452,0.03521051987878136
67,61,1.0,0.5,20817.020721696725,22061.24662499178,0.0,0.0,141.77309669476017,16399.88099250976,0.03521051987878136
68,61,1.0,0.48,20814.683017937157,19252.034208598416,0.0,0.0,141.6599552370671,18498.92995637738,0.03521051987878136
69,61,0.0,0.5,20887.156548516108,18498.92995637738,0.0,0.0,142.04351061178508,39254.450241008075,0.03521051987878136
70,61,1.0,0.6,20889.63648107457,0.0,0.0,0.0,142.35308020797584,22035.347118119797,0.03521051987878136
71,61,1.0,0.54,20887.7287172207,22035.347118119797,0.0,0.0,141.81048630211723,17179.6511035775,0.03521051987878136
72,61,1.0,0.6,20875.965944720927,25769.476655366245,0.0,0.0,141.41778458231508,17542.5326898295,0.03521051987878136
73,61,0.0,0.54,20851.863284239418,20593.40794023463,0.0,0.0,141.1310128163365,15457.021976536613,0.03521051987878136
74,61,1.0,0.6,20838.021609413743,23185.532964804916,0.0,0.0,140.96439630538663,9250.139369319086,0.03521051987878136
75,61,1.0,0.54,20832.318083176375,10858.859259635452,0.0,0.0,140.938464287533,12112.487819461243,0.03521051987878136
76,61,1.0,0.5,20813.97169427095,18168.731729191866,0.0,0.0,140.93711550851575,14831.03212217574,0.03521051987878136
77,61,0.0,0.52,20812.794742790407,17410.342056467172,0.0,0.0,140.84938119462223,17975.679396510273,0.03521051987878136
78,61,1.0,0.6,20796.781898116395,17975.679396510273,0.0,0.0,140.54630335264216,11151.323032719032,0.03521051987878136
79,61,1.0,0.54,20730.422877348046,12080.599952112287,0.0,0.0,139.72010532349762,12630.484050562194,0.03521051987878136
80,61,1.0,0.6,20691.2334053795,18945.72607584329,0.0,0.0,138.726559590819,15331.612414479456,0.03521051987878136
81,61,1.0,0.56,20643.933061293348,17997.979790910667,0.0,0.0,138.5787141300929,13978.62214439669,0.03521051987878136
82,61,1.0,0.6,20597.360479937965,20967.93321659503,0.0,0.0,137.94772303715172,14933.688053598078,0.03521051987878136
83,61,1.0,0.56,20583.163263244904,19006.51206821574,0.0,0.0,137.77924920938906,14054.198257184016,0.03521051987878136
84,61,1.0,0.54,20552.616226491144,21081.29738577602,0.0,0.0,136.77854737430835,14790.95755914475,0.03521051987878136
85,61,1.0,0.54,20528.517791171067,18824.85507527514,0.0,0.0,136.01249053281282,15887.450155479382,0.03521051987878136
86,61,1.0,0.56,20497.188528465675,18650.484965127973,0.0,0.0,135.3137058610552,16393.469405168988,0.03521051987878136
87,61,1.0,0.54,20440.991606750253,19244.507562589686,0.0,0.0,134.4977377075073,16098.913396829761,0.03521051987878136
88,61,0.0,0.5,20434.48873046596,20489.5261414197,0.0,0.0,134.21740906906598,16541.807441522044,0.03521051987878136
89,61,1.0,0.6,20431.41408736624,19418.643518308487,0.0,0.0,134.17138200165792,10631.371758192123,0.03521051987878136
90,61,1.0,0.5,20439.821076721008,10631.371758192123,0.0,0.0,134.3768331731336,12296.630345727102,0.03521051987878136
91,61,0.0,0.44,20436.554859879023,18444.94551859065,0.0,0.0,134.21235104731568,16450.797683552202,0.03521051987878136
92,61,1.0,0.5,20402.164757086244,16450.797683552202,0.0,0.0,133.98234728172991,11523.698210163304,0.03521051987878136
93,61,1.0,0.6,20392.459091423647,9054.334307985453,0.0,0.0,133.9808354658899,16283.563309013818,0.03521051987878136
94,61,1.0,0.54,20407.7798877535,16283.563309013818,0.0,0.0,134.04486611084909,14184.866023896608,0.03521051987878136
95,61,1.0,0.5,20375.016587715974,21277.299035844913,0.0,0.0,133.74356153273538,16026.635949002237,0.03521051987878136
96,61,0.0,0.48,20291.32053312649,18813.876983611328,0.0,0.0,132.7980596460988,18039.364549998718,0.03521051987878136
97,61,1.0,0.5,20282.344229741095,18039.364549998718,0.0,0.0,132.30531288127187,12224.147870463266,0.03521051987878136
98,61,1.0,0.6,20282.293501497195,11283.828803504553,0.0,0.0,132.30496676323048,16098.66523429562,0.03521051987878136
99,61,0.0,0.54,20324.727733799453,16098.66523429562,0.0,0.0,132.68286226182954,14237.70328232391,0.03521051987878136
100,61,1.0,0.5,20381.731627427132,21356.554923485866,0.0,0.0,133.42655496396657,8982.421837232589,0.03521051987878136
101,61,1.0,0.6,20382.09920839897,10544.582156751301,0.0,0.0,133.4284705671849,15021.64923267645,0.03521051987878136
102,61,0.0,0.64,20387.323504632215,15021.64923267645,0.0,0.0,133.59544867532574,14124.851039366706,0.03521051987878136
103,61,1.0,0.5,20385.97114319473,21187.276559050053,0.0,0.0,133.58246125031468,7093.993057554806,0.03521051987878136
104,61,1.0,0.48,20373.98504229685,12611.543213430767,0.0,0.0,133.5026569521221,13535.257494818834,0.03521051987878136
105,61,1.0,0.5,20376.140991936452,13535.257494818834,0.0,0.0,133.85182165801461,17728.180434468755,0.03521051987878136
106,61,1.0,0.48,20415.73669301527,16364.474247201928,0.0,0.0,134.13625165336182,19132.44182499399,0.03521051987878136
107,61,1.0,0.5,20449.459694538255,19132.44182499399,0.0,0.0,134.55684352402682,20890.075988309723,0.03521051987878136
108,61,1.0,0.52,20451.51525272109,19283.147066132053,0.0,0.0,134.59559336534312,20713.093177185056,0.03521051987878136
109,61,1.0,0.5,20495.415929700914,20713.093177185056,0.0,0.0,135.00936546891978,19569.674519362357,0.03521051987878136
110,61,1.0,0.44,20465.90493434499,21200.480729309224,0.0,0.0,134.83664997936506,20329.77868280962,0.03521051987878136
111,61,1.0,0.5,20419.686189108936,20329.77868280962,0.0,0.0,134.7928412951001,23015.489133872325,0.03521051987878136
112,61,0.0,0.54,20423.98761718784,18083.598605185398,0.0,0.0,134.840219971638,21777.348621849203,0.03521051987878136
113,61,1.0,0.5,20455.61109507239,21777.348621849203,0.0,0.0,135.29034086781678,12669.699257982827,0.03521051987878136
114,61,1.0,0.54,20482.954928405812,14873.125215892886,0.0,0.0,135.5978150523794,16636.9257630921,0.03521051987878136
115,61,1.0,0.6,20485.18364475228,16636.9257630921,0.0,0.0,135.6531834228977,17255.739054768626,0.03521051987878136
116,61,1.0,0.56,20490.620163779357,20256.73715125013,0.0,0.0,135.74788200322925,15206.787627008202,0.03521051987878136
117,61,1.0,0.54,20529.779618901593,22810.181440512304,0.0,0.0,135.78109422120957,16005.515866801568,0.03521051987878136
118,61,0.0,0.56,20576.203801097796,20370.656557747458,0.0,0.0,135.85558963171295,17277.255318020438,0.03521051987878136
119,61,1.0,0.5,20596.232359126145,20281.995373328344,0.0,0.0,136.06497404083268,9859.96720646313,0.03521051987878136
120,61,1.0,0.54,20641.15155250526,12549.049171862167,0.0,0.0,136.11466699749622,15736.331648596632,0.03521051987878136
121,61,1.0,0.6,20642.77749313637,15736.331648596632,0.0,0.0,136.30207028361806,16883.185646091588,0.03521051987878136
122,61,1.0,0.54,20660.372996297352,19819.39184541187,0.0,0.0,136.43652253693372,15065.383520668427,0.03521051987878136
123,61,1.0,0.5,20660.66206038611,22598.075281002642,0.0,0.0,136.46983902109253,16731.431098082252,0.03521051987878136
124,61,1.0,0.48,20664.268403408692,19641.24520209656,0.0,0.0,136.5145335915899,18742.291595323622,0.03521051987878136
125,61,0.0,0.44,20652.345982762905,18742.291595323622,0.0,0.0,136.39182096376,20554.631245715816,0.03521051987878136
126,61,1.0,0.5,20662.472690222872,18973.505765276135,0.0,0.0,136.48356608071006,14347.948932873367,0.03521051987878136
127,61,1.0,0.44,20598.537733678164,11273.388447257645,0.0,0.0,136.35276898278744,17575.49844375487,0.03521051987878136
128,61,1.0,0.5,20542.619826941325,17575.49844375487,0.0,0.0,135.01241560979355,21569.260430094873,0.03521051987878136
129,61,1.0,0.48,20529.834260834323,16947.2760522174,0.0,0.0,134.57378498102878,21206.424637566306,0.03521051987878136
130,61,1.0,0.5,20553.033759765713,21206.424637566306,0.0,0.0,134.86561857517148,21998.46773526372,0.03521051987878136
131,61,1.0,0.54,20601.575893315752,20306.277909474204,0.0,0.0,135.55315415457954,21746.487509501527,0.03521051987878136
132,61,1.0,0.6,20692.281024003936,21746.487509501527,0.0,0.0,136.03986682181358,19976.172231544417,0.03521051987878136
